assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
4ff10ab2-2104-4e72-8674-933d8230e8b1,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,2a1b4442-94bf-43fd-ab18-64798f3fc554,24eb3ef9c519697d06743d5cbe4b3600,2025-09-13 11:36:51.000,2025-09-13 11:36:51.000,2025-09-13 11:42:36.188,2025-09-13 11:39:08.931,2025-09-20 11:36:51.000,24eb3ef9c519697d06743d5cbe4b3600,Attending,206bca7e255d5653be5ec77b14b70fb1,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,2,Moderate,,,,,,"Dr. *********** confidently, competently, and calmly led her night team through a busy shift on 9/**-**. That included admitting 18 patients to various services, coordinating a complex PICU transfer following a code event, and responding to an actively seizing patient. She astutely recognizes patients who need triaging and adroitly helps her interns and team members navigate work flow and care coordination.",,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
5b4962df-f869-4a10-9cd8-b39bbee7d1b1,3625e2dbb11672b04f9fb8e1cedd897b,"Patient with ACUTE WORSENING of clinical status- e.g., requiring consideration of higher level of care",6daa4e7e-6228-4409-9197-31d7027f7548,b67bee6d-3246-4888-85c5-089f133b1d9d,1c10ee1f321aba9c8dac2de96eaebbc4,2025-09-08 01:14:28.000,2025-09-08 01:14:28.000,2025-09-08 02:33:41.858,2025-09-08 02:31:56.926,2025-09-15 01:14:28.000,1c10ee1f321aba9c8dac2de96eaebbc4,Attending,76af8c51522c0e9da17f4fb7bf78d034,Trainee,3,3,Attending,"Recognizing a severely ill patient, providing initial management, and mobilizing resources needed for continued care",1ada9b7a-9fe8-4a3c-a58f-7f559bff8eb0,,,,,,,,,1,Straightforward,7,"Respiratory Distress or Failure (e.g., asthma requiring immediate treatment, hypoxemia, stridor at rest)",,,,******* managed an acutely worsening bronchiolitis patient who was a direct admission and ended up going to the PICU for BiPAP then eventually intubation. She immediately recognized that the patient needed an escalation of support and snatched me out of the hallway to staff the patient more quickly. She also called the radiologist for an expedited reading of a concerning chest XR.,,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
607bc33f-8532-45d9-81cf-65907ae74841,3625e2dbb11672b04f9fb8e1cedd897b,LEAD a Team and/or SUPERVISE others,03d3084b-e051-4a3c-a018-1613b1323ecd,e6ecdef6-f4ea-4418-ba37-d8ab862636be,26ceb3ed5806ffbee437a996ff8d0ae0,2025-07-22 18:00:00.000,2025-07-22 18:00:00.000,2025-07-24 15:11:44.337,2025-07-24 15:08:17.514,2025-07-29 18:00:00.000,26ceb3ed5806ffbee437a996ff8d0ae0,Attending,1211a5302d63aa500c7233cdb65c127b,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,"**** had a really busy clinic day and did a great job managing a number of kids with intersecting and complicated medical, behavioral and social challenges. As appropriate for a 3rd year resident(!!) she was able to really manage these on her own while doing a good job of talking through and planning for the visit ahead of time. Great job. One thing I noticed--after the day was done--was that she was working with a PA student who had been struggling throughout his rotation with our clinic. He really hung back and seemed not to have engaged much at all with ****'s cases based on his interaction with me during the final summaries. Make sure you are pushing the PA students to step up (and I will do the same).",,,,,,,,,,,Primary Care Clinic,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
72b55a9b-3e3c-4a7b-948e-e97b71da6776,3625e2dbb11672b04f9fb8e1cedd897b,PROCEDURE,629aa946-5620-4182-8110-ab5bfe4e3a48,ece31be8-4d99-4ea7-8f44-7274447b5a50,bc72858e68c7772dad47f71fa7a62b4d,2025-10-11 06:00:00.000,2025-10-11 06:00:00.000,2025-10-14 18:22:12.816,2025-10-14 18:20:52.862,2025-10-18 06:00:00.000,bc72858e68c7772dad47f71fa7a62b4d,Attending,e598a50350991d83f4445d24e009825f,Trainee,3,3,Attending,Perform a procedure,2f2e7b11-d839-489a-947b-a8c9dcf371cc,,,,,,,,,1,Straightforward,,,,,,**** did great during his circ elective. He acted independently and would ask questions if he identified issues. He was able to learn a plastibell circumcision in addition to doing and teaching gomco circumcisions. great job,,,,,,,16,Neonatal circumcision,,,Nursery/Delivery,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
79fb2da3-8c0a-4491-bdee-01f2807c99f8,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- COMMITMENT TO GROWTH AND LEARNING,52311ea8-f1a6-45df-9b1d-8fee8a35e033,f9208e7a-5fe4-4e45-8b99-e07f13b176c0,4ddf2220f1bd1bff5acde9d4a429c9d2,2025-09-12 18:42:38.408,2025-09-12 18:42:38.408,2025-09-12 18:44:11.158,2025-09-12 18:43:59.229,2025-09-19 18:42:38.408,4ddf2220f1bd1bff5acde9d4a429c9d2,Attending,e45cd5cbd7d7e439353acb2f76a61f8d,Trainee,3,3,Attending,COMMITTING TO LIFELONG LEARNING,0033de4c-f737-410b-a838-3d723b1b14db,,,,,2,Based on multiple personal observations,"You've really shown a strong commitment to learning and teaching this year. I appreciate how you stay engaged in your own growth while also making space to encourage others. You do a great job guiding the PA students-your feedback is supportive and clear, and it helps them feel more confident in their roles. That combination of staying curious yourself and helping others along the way makes you a great role model on the team.",,,,,,,,,,,,,,,,,,,,Primary Care Clinic,,,
7cb7c60f-db10-415c-a8a9-61e4ab10e331,3625e2dbb11672b04f9fb8e1cedd897b,"CONSULT a subspecialist/surgeon- identification of need, communicate question, follow up recommendations",c51ceebe-8abd-428a-a4f2-8d1b6bd50c80,b473a92c-3e20-46e0-9831-e1cd38675d29,483c58c0a01a114a33920a8708e879dc,2025-08-28 17:16:06.000,2025-08-28 17:16:06.000,2025-08-28 17:24:37.238,2025-08-28 17:18:04.479,2025-09-04 17:16:06.000,483c58c0a01a114a33920a8708e879dc,Attending,ff88a975384866fc8aceba0a9c55dc0c,Trainee,3,3,Attending,Seek and manage consultation or referral for patients who require subspecialty medical or surgical care,61e94735-dafb-4940-95c3-e47b769e4bd6,,,,,,,,,3,Complex,,,,,,"Excellent preparation for very complex multidisciplinary rounds for patient 24 hrs post liver transplant, very concise presentation and excellent communication with surgical and metabolic teams, was able to answer all consultants questions , ***** received very complementary comments from surgical team regarding her preparation for rounds, presentation and understanding of patients problems.",,,,,,,,,,,NICU/PICU,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
7f325dd2-b2d4-41de-ae8b-fcc5d4029365,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,9555303a-24e3-49ae-812a-d2add9a68e06,8bb04101c0875a7bc2cbfa8ad6334a77,2025-10-31 22:59:34.959,2025-10-31 22:59:34.959,2025-10-31 23:07:13.217,2025-10-31 23:00:08.071,2025-11-07 22:59:34.959,8bb04101c0875a7bc2cbfa8ad6334a77,Attending,795f3b34a15319366aea17076eceee3a,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,5,The resident does not usually require help with the plan,,,2,Not yet,Primary Care Clinic,4,Rarely or never,"***** is very nearly independent, but her interests lie on the inpatient side of medicine (and she is very good at that!). In gen peds clinic, she needs some guidance assessing worried well vs significant illness. For this reason alone, I would say she is not completely independent, but she is perfectly on course to be independent at the end of the academic year."
88f262c9-070c-4d6e-8411-4be1747d958b,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,9b7062c8-f939-484d-91ac-6e79f5abcbcf,e3d8fe9e16659d28ceed426b6ab1f304,2025-09-01 21:31:23.792,2025-09-01 21:31:23.792,2025-09-01 21:32:36.785,2025-09-01 21:31:55.597,2025-09-08 21:31:23.792,e3d8fe9e16659d28ceed426b6ab1f304,Attending,900f471b41a1efb7e32c58426a631a9c,Trainee,3,3,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,Great job with focused presentations today.,,,,,,,,,,,NICU/PICU,,,
8a745435-59e5-4686-9d46-3f5645ec76af,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,b87ddd47-04dc-47f3-ba67-72d391fed6a2,869d7ce6f04105e7adc82b2616240f95,2025-10-24 17:53:35.000,2025-10-24 17:53:35.000,2025-10-24 18:00:26.878,2025-10-24 17:56:49.972,2025-10-31 17:53:35.000,869d7ce6f04105e7adc82b2616240f95,Attending,4bbbcd4777ebda4de63c7241247a2d9e,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,1,1-4 clinic sessions,,,,,,,2,The resident requires a lot of help with the plan,,,1,Yes,Primary Care Clinic,1,All or nearly all the time,"Dr ****** is a very knowledgeable physician. She works in our clinic about what's a month. It is not her primary continuity clinic. She spends an excellent amount of time with patients and often ways pros and cons of different treatment strategies. If she were to be a private practice, I believe that she would be able to function well. The pace of Clinic appointments in our office is possibly more than she would be comfortable with because she likes to spend a lot of time with patients gathering history, during the exam and formulating a plan."
902f3cfe-950a-47d9-9f03-e69546ee9dbd,3625e2dbb11672b04f9fb8e1cedd897b,"ROUTINE HEALTH VISIT for child WITH complex, chronic, or special health care needs",60ab69f0-8f4e-44e7-8bd4-222d9ec4c691,2ce7e6f5-2857-40ed-8bd9-9a292f4f1ea3,795f3b34a15319366aea17076eceee3a,2025-07-11 15:00:00.000,2025-07-11 15:00:00.000,2025-07-13 04:44:21.751,2025-07-12 14:29:32.311,2025-07-18 15:00:00.000,4ddf2220f1bd1bff5acde9d4a429c9d2,Attending,795f3b34a15319366aea17076eceee3a,Trainee,3,3,Trainee,"Provide comprehensive healthcare for a child with complex, chronic, or special health care needs",a4ce695f-419d-4346-ac47-d918f63d562f,,,3,School-age,,,,,2,Moderate,,,,,,"Not even sure which visits to pick to highlight - you had so many complicated patients! You did an excellent job marrying efficiency, knowing your boundaries, and showing kindness to navigate some very complex interactions. Keep focusing on prioritizing care when things get busy; that's often when it's easiest to rush and miss important details. You already handle this well, and with more experience, it will only get stronger. Nice job - you'd make an outstanding primary care provider",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
92d7df9a-7f2c-4ee1-9c63-441c5e03a7b1,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- COMMITMENT TO GROWTH AND LEARNING,34181bee-0903-4c44-8d53-a39ade43f2f1,ff083cc8-f4ac-4e4b-919a-b02bd838aaf9,26ceb3ed5806ffbee437a996ff8d0ae0,2025-07-11 18:00:00.000,2025-07-11 18:00:00.000,2025-07-12 15:29:00.447,2025-07-12 15:25:44.987,2025-07-18 18:00:00.000,26ceb3ed5806ffbee437a996ff8d0ae0,Attending,2ad805cbf75f5112b98a35d170cd1ffc,Trainee,3,3,Attending,COMMITTING TO LIFELONG LEARNING,0033de4c-f737-410b-a838-3d723b1b14db,,,,,1,Based on a single encounter or day,"******** participated in our Standardized Patient Experience on the final day of her rotation with SHF. I wanted to call out her really impressive ability to gather a meaningful history during a challenging and emotional encounter in this context. In a very thoughtful way, she was repeatedly able to identify important details offered by the actors and follow up with questions that revealed additional information relevant to the diagnosis and treatment approach. Most of our residents stumble over these opportunities, but ******** was composed and thoughtful. It emphasized how carefully she was listening to the family even in a high-stress interactions. Nicely done.",,,,,,,,,,,,,,,,,,,,Other Subspeciality,,,
98da5d9d-ac32-48b8-a87f-27c88f734117,3625e2dbb11672b04f9fb8e1cedd897b,ACUTE CARE VISIT REQUIRING transfer to higher level of care,ae7c88eb-4b8a-4afd-b51b-b57795f56c07,6a2b8bac-729b-40a7-a456-f7a20b33386f,795f3b34a15319366aea17076eceee3a,2025-10-31 15:01:00.000,2025-10-31 15:01:00.000,2025-11-05 03:43:59.580,2025-11-01 00:03:13.005,2025-11-07 15:01:00.000,0ece430e7d1002de80d8206bfff95853,Attending,795f3b34a15319366aea17076eceee3a,Trainee,3,3,Trainee,"Recognizing a severely ill patient, providing initial management, and mobilizing resources needed for continued care",1ada9b7a-9fe8-4a3c-a58f-7f559bff8eb0,,,,,,,,,2,Moderate,6,Critically Ill Newborn,,,,"Did a great job putting together the signs of a newborn at risk of sepsis, which can be hard to piece together, especially since only one of the symptoms, hypothermia, was happening in clinic, and the rest was based on history and a different recent encounter. She did a great job explaining her concerns to the family and organizing the trip over to the ED. She also gave a clear handoff to the ED prior to transfer. What could be developed is keeping an organized flow even when a visit seems like it might need to go to the ED- Dr ******* knew based on data (temp) that this infant needed to be transferred, but came to staff before examining them; it is good practice to be thorough and collect all the data before moving to the next step so we don't miss something.",,,,,,,,,,,Primary Care Clinic,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
999502f4-57ce-499d-bd80-746a763c4933,3625e2dbb11672b04f9fb8e1cedd897b,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,25692e28-3b5a-4966-b0d2-64a8ca72f0da,869d7ce6f04105e7adc82b2616240f95,2025-10-24 17:52:29.000,2025-10-24 17:52:29.000,2025-10-24 17:56:20.182,2025-10-24 17:53:33.961,2025-10-31 17:52:29.000,869d7ce6f04105e7adc82b2616240f95,Attending,689436dc9bee6068c4160f34d1664ce2,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,2,5-11 clinic sessions,,,,,,,5,The resident does not usually require help with the plan,,,1,Yes,Primary Care Clinic,2,At least half the time,Dr **** has in my opinion the ability to function independently. I always participate in someway with patient visits because the patient had actually made an appointment to see me. In patient encounters were certain decisions are made or proposed. I almost always mirror exactly what Dr. ***** proposes.
9e2f5143-ade5-4af6-9d6b-ff67fa34ee4f,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,06c814d2-4bc1-11f0-9e6f-9f3b9bf323fa,ae55cd5d-40ae-4792-afc6-6021259c3f18,1211a5302d63aa500c7233cdb65c127b,2025-07-19 00:00:29.000,2025-07-19 00:00:29.000,2025-07-24 20:17:55.975,2025-07-19 00:04:12.473,2025-07-26 00:00:29.000,d8eefe05d9a10781c4ae749750fe0a22,Attending,1211a5302d63aa500c7233cdb65c127b,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,"Overall, **** is a pleasure to work with. She's very strong clinically, has excellent intuition on what needs to be addressed right away and what can wait. Her instinct is good with consulting other services. Her communication with me throughout the week was great. She is a very engaged learner and learns physiology quickly. She will make a great intensivist.",,Nothing comes to mind. Keep doing what you're doing. You work very hard and are very curious and that will take you very far.,,,,,,,,,NICU/PICU,,,
a02a3d0f-9e6f-408d-9835-24c986faef14,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,b4890c30-4bc0-11f0-8081-bbd0b63f5b7d,a3c2b589-06cd-4780-af2b-4d62126bb2dc,e45cd5cbd7d7e439353acb2f76a61f8d,2025-07-21 21:29:55.000,2025-07-21 21:29:55.000,2025-07-22 15:38:04.303,2025-07-21 21:31:33.558,2025-07-28 21:29:55.000,24985e8624b77246069825421696e1f4,Attending,e45cd5cbd7d7e439353acb2f76a61f8d,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,"*** was organized, enthusiastic and great with patients. She was a joy to work with and made our work flow smooth. Her notes were organized and detailed.",,Continue to work on carrying a larger number of patients and balance more tasks. It can be hard and feel overwhelming but the more you do it the easier it gets.,,,,,,,,,Hospitalist/GP Inpatient,,,
a709f53a-dae1-475a-8ac0-df4e1aebffa5,3625e2dbb11672b04f9fb8e1cedd897b,Single Free Text Question- GENERAL FEEDBACK,b4890c30-4bc0-11f0-8081-bbd0b63f5b7d,130ab8fa-260b-40c5-a4d9-eb650d885e26,76af8c51522c0e9da17f4fb7bf78d034,2025-10-25 14:59:09.000,2025-10-25 14:59:09.000,2025-10-26 22:55:46.686,2025-10-25 15:00:19.428,2025-11-01 14:59:09.000,342ab2ec7a325a34399430882dfa4cb1,Attending,76af8c51522c0e9da17f4fb7bf78d034,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,"Organized, detail oriented, excellent clinical reasoning, strong communication skills",,We discussed trying to make rounding more efficient so that the team has more time to do work in the afternoons,,,,,,,,,Hospitalist/GP Inpatient,,,
b1e217a0-cb79-4bb4-bac3-9fa20b09e4d7,3625e2dbb11672b04f9fb8e1cedd897b,"Patient with ACUTE WORSENING of clinical status- e.g., requiring consideration of higher level of care",6daa4e7e-6228-4409-9197-31d7027f7548,ce1b15ff-0c14-45fa-b7ae-baf61722d421,1c10ee1f321aba9c8dac2de96eaebbc4,2025-08-13 17:08:38.000,2025-08-13 17:08:38.000,2025-08-13 17:12:08.603,2025-08-13 17:10:33.942,2025-08-20 17:08:38.000,1c10ee1f321aba9c8dac2de96eaebbc4,Attending,9cfdb5689dbfce1d9bc8201a6b4b74d3,Trainee,3,3,Attending,"Recognizing a severely ill patient, providing initial management, and mobilizing resources needed for continued care",1ada9b7a-9fe8-4a3c-a58f-7f559bff8eb0,,,,,,,,,3,Complex,7,"Respiratory Distress or Failure (e.g., asthma requiring immediate treatment, hypoxemia, stridor at rest)",,,,"Managed an extremely complex patient with worsening respiratory distress after seizure, worked with team to get her off BiPAP safety and de-escalate her support when appropriate and was able to keep her on the floor, obtained imaging and notified attending appropriately",,,,,,,,,,,Hospitalist/GP Inpatient,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
